NAME,B25104_001E,B25104_002E,B25104_003E,B25104_004E,B25104_005E,B25104_006E,B25104_007E,B25104_008E,B25104_009E,B25104_010E,B25104_011E,B25104_012E,B25104_013E,B25104_014E,B25104_015E,B25104_016E,B25104_017E,state,county,tract
"Census Tract 718.05, Pierce County, Washington",1533.0,0.0,15.0,7.0,0.0,30.0,28.0,42.0,145.0,180.0,100.0,608.0,346.0,11.0,0.0,0.0,21.0,53,053,071805
"Census Tract 718.06, Pierce County, Washington",1899.0,0.0,0.0,26.0,0.0,0.0,43.0,42.0,163.0,242.0,392.0,720.0,260.0,0.0,0.0,0.0,11.0,53,053,071806
"Census Tract 718.07, Pierce County, Washington",1518.0,27.0,44.0,0.0,0.0,35.0,90.0,79.0,105.0,16.0,135.0,375.0,436.0,137.0,31.0,0.0,8.0,53,053,071807
"Census Tract 718.08, Pierce County, Washington",1753.0,0.0,34.0,26.0,9.0,27.0,11.0,111.0,43.0,272.0,200.0,498.0,394.0,22.0,34.0,0.0,72.0,53,053,071808
"Census Tract 719.01, Pierce County, Washington",2399.0,0.0,24.0,26.0,20.0,14.0,161.0,125.0,134.0,97.0,214.0,835.0,421.0,183.0,57.0,81.0,7.0,53,053,071901
"Census Tract 719.02, Pierce County, Washington",2091.0,0.0,0.0,20.0,38.0,81.0,100.0,8.0,78.0,128.0,131.0,447.0,420.0,159.0,90.0,308.0,83.0,53,053,071902
"Census Tract 720, Pierce County, Washington",2166.0,12.0,13.0,40.0,27.0,26.0,38.0,111.0,233.0,308.0,135.0,879.0,156.0,90.0,52.0,15.0,31.0,53,053,072000
"Census Tract 721.05, Pierce County, Washington",1919.0,0.0,0.0,8.0,0.0,18.0,45.0,136.0,192.0,160.0,41.0,308.0,298.0,383.0,237.0,78.0,15.0,53,053,072105
"Census Tract 721.06, Pierce County, Washington",2815.0,22.0,0.0,38.0,0.0,35.0,34.0,71.0,180.0,141.0,382.0,882.0,553.0,332.0,96.0,10.0,39.0,53,053,072106
"Census Tract 721.07, Pierce County, Washington",1808.0,0.0,11.0,60.0,27.0,26.0,61.0,159.0,95.0,64.0,107.0,191.0,445.0,354.0,126.0,64.0,18.0,53,053,072107
"Census Tract 721.08, Pierce County, Washington",1948.0,0.0,0.0,0.0,67.0,92.0,62.0,90.0,51.0,132.0,80.0,537.0,574.0,129.0,53.0,66.0,15.0,53,053,072108
"Census Tract 721.09, Pierce County, Washington",1572.0,18.0,0.0,0.0,8.0,80.0,26.0,40.0,85.0,27.0,75.0,411.0,209.0,167.0,278.0,148.0,0.0,53,053,072109
"Census Tract 721.11, Pierce County, Washington",1049.0,0.0,0.0,9.0,0.0,26.0,26.0,46.0,84.0,10.0,47.0,193.0,229.0,261.0,74.0,40.0,4.0,53,053,072111
"Census Tract 721.12, Pierce County, Washington",1864.0,0.0,0.0,42.0,18.0,26.0,97.0,153.0,22.0,89.0,46.0,724.0,323.0,200.0,57.0,30.0,37.0,53,053,072112
"Census Tract 723.05, Pierce County, Washington",2643.0,0.0,0.0,0.0,0.0,18.0,83.0,21.0,111.0,153.0,85.0,911.0,632.0,434.0,152.0,32.0,11.0,53,053,072305
"Census Tract 723.07, Pierce County, Washington",1906.0,0.0,0.0,12.0,0.0,10.0,72.0,80.0,76.0,117.0,57.0,766.0,373.0,225.0,89.0,29.0,0.0,53,053,072307
"Census Tract 723.09, Pierce County, Washington",2383.0,0.0,0.0,15.0,0.0,14.0,18.0,33.0,83.0,76.0,31.0,324.0,791.0,292.0,184.0,394.0,128.0,53,053,072309
"Census Tract 723.10, Pierce County, Washington",1608.0,0.0,0.0,7.0,26.0,19.0,43.0,47.0,48.0,38.0,31.0,549.0,375.0,244.0,120.0,44.0,17.0,53,053,072310
"Census Tract 723.11, Pierce County, Washington",2398.0,0.0,0.0,21.0,6.0,9.0,0.0,58.0,181.0,142.0,61.0,801.0,693.0,171.0,41.0,214.0,0.0,53,053,072311
"Census Tract 723.12, Pierce County, Washington",2490.0,0.0,0.0,17.0,35.0,17.0,35.0,19.0,47.0,109.0,91.0,1100.0,387.0,170.0,219.0,244.0,0.0,53,053,072312
"Census Tract 723.13, Pierce County, Washington",1523.0,0.0,10.0,0.0,13.0,13.0,53.0,55.0,76.0,52.0,102.0,176.0,289.0,278.0,172.0,225.0,9.0,53,053,072313
"Census Tract 723.14, Pierce County, Washington",1684.0,0.0,0.0,13.0,0.0,0.0,14.0,68.0,117.0,54.0,29.0,397.0,365.0,307.0,160.0,160.0,0.0,53,053,072314
"Census Tract 723.15, Pierce County, Washington",1019.0,0.0,0.0,0.0,13.0,12.0,13.0,13.0,25.0,69.0,90.0,299.0,166.0,143.0,97.0,79.0,0.0,53,053,072315
"Census Tract 724.05, Pierce County, Washington",1523.0,9.0,0.0,0.0,18.0,14.0,41.0,34.0,19.0,43.0,34.0,381.0,308.0,144.0,88.0,375.0,15.0,53,053,072405
"Census Tract 724.06, Pierce County, Washington",2530.0,0.0,0.0,0.0,15.0,68.0,92.0,68.0,74.0,0.0,64.0,304.0,548.0,350.0,293.0,636.0,18.0,53,053,072406
"Census Tract 724.07, Pierce County, Washington",2191.0,0.0,0.0,33.0,15.0,38.0,21.0,168.0,11.0,44.0,55.0,463.0,564.0,351.0,186.0,242.0,0.0,53,053,072407
"Census Tract 724.08, Pierce County, Washington",2515.0,14.0,0.0,58.0,27.0,29.0,29.0,78.0,53.0,43.0,29.0,493.0,501.0,216.0,433.0,498.0,14.0,53,053,072408
"Census Tract 724.09, Pierce County, Washington",970.0,0.0,0.0,9.0,17.0,8.0,41.0,28.0,25.0,35.0,29.0,151.0,105.0,89.0,175.0,252.0,6.0,53,053,072409
"Census Tract 724.10, Pierce County, Washington",1371.0,0.0,0.0,0.0,0.0,39.0,38.0,28.0,15.0,86.0,34.0,130.0,278.0,221.0,163.0,317.0,22.0,53,053,072410
"Census Tract 725.03, Pierce County, Washington",1753.0,0.0,0.0,33.0,94.0,77.0,142.0,64.0,82.0,63.0,15.0,276.0,388.0,177.0,156.0,178.0,8.0,53,053,072503
"Census Tract 725.04, Pierce County, Washington",1447.0,0.0,0.0,35.0,31.0,0.0,21.0,25.0,79.0,110.0,42.0,247.0,124.0,158.0,84.0,433.0,58.0,53,053,072504
"Census Tract 725.06, Pierce County, Washington",1595.0,0.0,0.0,5.0,8.0,74.0,55.0,123.0,76.0,81.0,41.0,205.0,193.0,172.0,178.0,384.0,0.0,53,053,072506
"Census Tract 725.07, Pierce County, Washington",1544.0,0.0,9.0,0.0,7.0,53.0,39.0,123.0,46.0,92.0,124.0,324.0,132.0,213.0,175.0,207.0,0.0,53,053,072507
"Census Tract 725.08, Pierce County, Washington",1583.0,0.0,0.0,22.0,33.0,29.0,64.0,33.0,44.0,50.0,126.0,236.0,371.0,251.0,142.0,182.0,0.0,53,053,072508
"Census Tract 725.09, Pierce County, Washington",2085.0,0.0,0.0,0.0,39.0,60.0,0.0,181.0,49.0,77.0,11.0,309.0,263.0,417.0,110.0,569.0,0.0,53,053,072509
"Census Tract 726.01, Pierce County, Washington",1917.0,0.0,0.0,17.0,17.0,58.0,37.0,96.0,36.0,31.0,16.0,330.0,537.0,202.0,344.0,142.0,54.0,53,053,072601
"Census Tract 726.02, Pierce County, Washington",1496.0,0.0,24.0,80.0,103.0,91.0,40.0,54.0,37.0,74.0,35.0,223.0,255.0,212.0,42.0,226.0,0.0,53,053,072602
"Census Tract 726.03, Pierce County, Washington",2815.0,0.0,180.0,85.0,43.0,78.0,135.0,121.0,10.0,110.0,112.0,774.0,692.0,201.0,183.0,91.0,0.0,53,053,072603
"Census Tract 728.01, Pierce County, Washington",1741.0,0.0,0.0,0.0,40.0,58.0,45.0,27.0,24.0,18.0,0.0,115.0,348.0,694.0,187.0,185.0,0.0,53,053,072801
"Census Tract 728.02, Pierce County, Washington",2367.0,0.0,0.0,0.0,9.0,68.0,206.0,21.0,21.0,26.0,8.0,184.0,1141.0,464.0,150.0,61.0,8.0,53,053,072802
"Census Tract 729.01, Pierce County, Washington",820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,395.0,248.0,43.0,0.0,90.0,53,053,072901
"Census Tract 729.03, Pierce County, Washington",1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,14.0,69.0,198.0,676.0,46.0,0.0,55.0,53,053,072903
"Census Tract 729.07, Pierce County, Washington",1218.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,597.0,295.0,11.0,0.0,221.0,53,053,072907
"Census Tract 729.08, Pierce County, Washington",1961.0,0.0,0.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,101.0,1245.0,210.0,120.0,39.0,206.0,53,053,072908
"Census Tract 729.09, Pierce County, Washington",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,53,053,072909
"Census Tract 730.01, Pierce County, Washington",2557.0,0.0,13.0,0.0,61.0,148.0,93.0,44.0,86.0,84.0,49.0,301.0,549.0,417.0,260.0,322.0,130.0,53,053,073001
"Census Tract 730.05, Pierce County, Washington",1763.0,0.0,0.0,0.0,22.0,40.0,86.0,106.0,65.0,181.0,67.0,460.0,247.0,106.0,105.0,159.0,119.0,53,053,073005
"Census Tract 730.06, Pierce County, Washington",1446.0,0.0,9.0,11.0,73.0,8.0,53.0,44.0,116.0,22.0,55.0,187.0,264.0,188.0,207.0,169.0,40.0,53,053,073006
"Census Tract 731.10, Pierce County, Washington",1397.0,0.0,0.0,0.0,19.0,21.0,17.0,44.0,149.0,58.0,12.0,207.0,331.0,324.0,143.0,43.0,29.0,53,053,073110
"Census Tract 731.11, Pierce County, Washington",1573.0,11.0,0.0,0.0,0.0,91.0,23.0,27.0,32.0,52.0,19.0,309.0,768.0,127.0,68.0,33.0,13.0,53,053,073111
"Census Tract 731.14, Pierce County, Washington",1808.0,25.0,9.0,22.0,25.0,101.0,78.0,38.0,36.0,100.0,47.0,387.0,513.0,269.0,125.0,18.0,15.0,53,053,073114
"Census Tract 731.15, Pierce County, Washington",1575.0,0.0,11.0,9.0,47.0,10.0,47.0,67.0,102.0,7.0,27.0,373.0,365.0,317.0,119.0,74.0,0.0,53,053,073115
"Census Tract 731.16, Pierce County, Washington",1524.0,0.0,0.0,9.0,67.0,0.0,31.0,49.0,33.0,97.0,29.0,293.0,245.0,321.0,239.0,93.0,18.0,53,053,073116
"Census Tract 731.17, Pierce County, Washington",1341.0,5.0,0.0,24.0,51.0,9.0,33.0,67.0,13.0,66.0,92.0,147.0,242.0,344.0,106.0,123.0,19.0,53,053,073117
"Census Tract 731.18, Pierce County, Washington",1785.0,0.0,18.0,7.0,0.0,45.0,41.0,68.0,72.0,28.0,108.0,260.0,529.0,247.0,207.0,107.0,48.0,53,053,073118
"Census Tract 731.19, Pierce County, Washington",1251.0,0.0,0.0,12.0,49.0,30.0,121.0,82.0,34.0,26.0,91.0,124.0,184.0,173.0,50.0,265.0,10.0,53,053,073119
"Census Tract 731.20, Pierce County, Washington",1637.0,0.0,31.0,35.0,0.0,7.0,32.0,63.0,9.0,11.0,29.0,388.0,426.0,347.0,192.0,67.0,0.0,53,053,073120
"Census Tract 731.21, Pierce County, Washington",1607.0,0.0,10.0,9.0,5.0,18.0,92.0,73.0,74.0,89.0,17.0,96.0,342.0,460.0,207.0,82.0,33.0,53,053,073121
"Census Tract 731.22, Pierce County, Washington",1809.0,0.0,0.0,31.0,39.0,13.0,26.0,38.0,60.0,28.0,42.0,212.0,577.0,439.0,181.0,123.0,0.0,53,053,073122
"Census Tract 731.23, Pierce County, Washington",1663.0,0.0,0.0,38.0,0.0,0.0,24.0,63.0,15.0,35.0,112.0,215.0,247.0,259.0,295.0,355.0,5.0,53,053,073123
"Census Tract 731.24, Pierce County, Washington",1686.0,70.0,0.0,0.0,19.0,46.0,29.0,27.0,88.0,196.0,57.0,142.0,483.0,287.0,165.0,77.0,0.0,53,053,073124
"Census Tract 731.26, Pierce County, Washington",1247.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,15.0,20.0,0.0,134.0,361.0,404.0,190.0,82.0,0.0,53,053,073126
"Census Tract 731.27, Pierce County, Washington",1041.0,24.0,0.0,38.0,9.0,0.0,16.0,8.0,94.0,62.0,9.0,186.0,157.0,358.0,71.0,9.0,0.0,53,053,073127
"Census Tract 731.28, Pierce County, Washington",1959.0,0.0,16.0,66.0,19.0,88.0,0.0,0.0,9.0,29.0,113.0,357.0,526.0,425.0,250.0,44.0,17.0,53,053,073128
"Census Tract 731.29, Pierce County, Washington",1467.0,0.0,0.0,88.0,23.0,21.0,14.0,35.0,51.0,6.0,104.0,90.0,298.0,409.0,262.0,47.0,19.0,53,053,073129
"Census Tract 731.30, Pierce County, Washington",1226.0,0.0,0.0,0.0,0.0,72.0,70.0,84.0,68.0,148.0,120.0,139.0,66.0,171.0,51.0,219.0,18.0,53,053,073130
"Census Tract 731.31, Pierce County, Washington",1200.0,0.0,35.0,14.0,118.0,0.0,23.0,11.0,0.0,0.0,16.0,249.0,428.0,205.0,27.0,74.0,0.0,53,053,073131
"Census Tract 731.32, Pierce County, Washington",1431.0,0.0,0.0,28.0,11.0,29.0,80.0,0.0,18.0,111.0,27.0,69.0,384.0,289.0,258.0,127.0,0.0,53,053,073132
"Census Tract 731.33, Pierce County, Washington",1237.0,0.0,0.0,20.0,22.0,0.0,0.0,25.0,0.0,139.0,41.0,75.0,265.0,365.0,124.0,62.0,99.0,53,053,073133
"Census Tract 732, Pierce County, Washington",2426.0,0.0,0.0,45.0,74.0,132.0,95.0,94.0,304.0,29.0,71.0,494.0,465.0,355.0,23.0,245.0,0.0,53,053,073200
"Census Tract 733.01, Pierce County, Washington",2337.0,0.0,18.0,55.0,26.0,42.0,14.0,66.0,91.0,38.0,72.0,674.0,660.0,403.0,85.0,79.0,14.0,53,053,073301
"Census Tract 733.02, Pierce County, Washington",1881.0,0.0,0.0,21.0,26.0,14.0,49.0,51.0,37.0,79.0,97.0,351.0,378.0,555.0,62.0,161.0,0.0,53,053,073302
"Census Tract 734.04, Pierce County, Washington",2366.0,0.0,0.0,44.0,45.0,62.0,99.0,138.0,92.0,71.0,133.0,559.0,463.0,266.0,82.0,220.0,92.0,53,053,073404
"Census Tract 734.05, Pierce County, Washington",1436.0,8.0,0.0,0.0,22.0,31.0,33.0,30.0,21.0,58.0,8.0,494.0,449.0,112.0,77.0,46.0,47.0,53,053,073405
"Census Tract 734.06, Pierce County, Washington",2508.0,0.0,0.0,0.0,0.0,30.0,0.0,37.0,60.0,132.0,66.0,833.0,795.0,380.0,143.0,0.0,32.0,53,053,073406
"Census Tract 734.07, Pierce County, Washington",1487.0,10.0,0.0,32.0,52.0,19.0,10.0,36.0,15.0,38.0,112.0,471.0,474.0,130.0,70.0,9.0,9.0,53,053,073407
"Census Tract 734.08, Pierce County, Washington",1717.0,0.0,9.0,23.0,33.0,56.0,84.0,107.0,118.0,65.0,92.0,355.0,412.0,234.0,87.0,31.0,11.0,53,053,073408
"Census Tract 735.01, Pierce County, Washington",1545.0,0.0,16.0,0.0,24.0,0.0,34.0,29.0,18.0,132.0,24.0,218.0,311.0,421.0,170.0,148.0,0.0,53,053,073501
"Census Tract 735.02, Pierce County, Washington",1766.0,0.0,16.0,10.0,0.0,23.0,36.0,116.0,42.0,52.0,38.0,523.0,228.0,88.0,177.0,341.0,76.0,53,053,073502
"Census Tract 9400.01, Pierce County, Washington",1064.0,0.0,0.0,0.0,5.0,5.0,3.0,18.0,35.0,26.0,32.0,174.0,172.0,208.0,110.0,254.0,22.0,53,053,940001
"Census Tract 9400.02, Pierce County, Washington",1472.0,0.0,15.0,9.0,115.0,30.0,29.0,42.0,50.0,86.0,122.0,256.0,241.0,186.0,133.0,144.0,14.0,53,053,940002
"Census Tract 9400.04, Pierce County, Washington",2536.0,0.0,22.0,45.0,26.0,69.0,115.0,291.0,126.0,59.0,104.0,346.0,434.0,503.0,150.0,221.0,25.0,53,053,940004
"Census Tract 9400.05, Pierce County, Washington",2140.0,0.0,0.0,0.0,28.0,8.0,39.0,51.0,69.0,64.0,53.0,301.0,593.0,523.0,214.0,181.0,16.0,53,053,940005
"Census Tract 9400.06, Pierce County, Washington",1240.0,0.0,26.0,128.0,128.0,85.0,60.0,124.0,87.0,68.0,13.0,220.0,109.0,88.0,42.0,5.0,57.0,53,053,940006
"Census Tract 9400.07, Pierce County, Washington",1091.0,0.0,3.0,6.0,47.0,43.0,22.0,33.0,34.0,60.0,19.0,418.0,256.0,59.0,57.0,0.0,34.0,53,053,940007
"Census Tract 9400.08, Pierce County, Washington",2500.0,3.0,7.0,19.0,6.0,12.0,6.0,81.0,27.0,67.0,43.0,272.0,706.0,610.0,400.0,193.0,48.0,53,053,940008
"Census Tract 9400.09, Pierce County, Washington",1391.0,3.0,18.0,11.0,13.0,7.0,153.0,60.0,35.0,52.0,31.0,159.0,227.0,247.0,104.0,265.0,6.0,53,053,940009
"Census Tract 9400.10, Pierce County, Washington",2194.0,14.0,61.0,136.0,29.0,28.0,37.0,72.0,44.0,84.0,42.0,466.0,674.0,333.0,48.0,98.0,28.0,53,053,940010
"Census Tract 9400.11, Pierce County, Washington",1684.0,0.0,0.0,0.0,6.0,7.0,9.0,67.0,49.0,66.0,113.0,224.0,302.0,199.0,223.0,399.0,20.0,53,053,940011
"Census Tract 9400.12, Pierce County, Washington",1815.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,24.0,29.0,4.0,683.0,839.0,139.0,39.0,25.0,0.0,53,053,940012
"Census Tract 9400.13, Pierce County, Washington",1166.0,0.0,4.0,3.0,3.0,18.0,32.0,12.0,22.0,0.0,15.0,61.0,268.0,433.0,249.0,27.0,19.0,53,053,940013
"Census Tract 9601.01, San Juan County, Washington",1361.0,5.0,7.0,21.0,13.0,76.0,68.0,64.0,52.0,47.0,74.0,247.0,303.0,145.0,72.0,134.0,33.0,53,055,960101
"Census Tract 9601.02, San Juan County, Washington",623.0,0.0,3.0,11.0,10.0,43.0,34.0,52.0,28.0,52.0,5.0,82.0,96.0,64.0,58.0,65.0,20.0,53,055,960102
"Census Tract 9601.03, San Juan County, Washington",744.0,7.0,16.0,30.0,29.0,23.0,14.0,48.0,45.0,40.0,37.0,149.0,81.0,67.0,16.0,89.0,53.0,53,055,960103
"Census Tract 9603.01, San Juan County, Washington",1310.0,0.0,14.0,22.0,35.0,57.0,54.0,42.0,60.0,41.0,57.0,228.0,203.0,163.0,81.0,190.0,63.0,53,055,960301
"Census Tract 9603.02, San Juan County, Washington",1108.0,4.0,7.0,10.0,40.0,49.0,49.0,73.0,54.0,67.0,40.0,206.0,159.0,105.0,86.0,146.0,13.0,53,055,960302
"Census Tract 9604, San Juan County, Washington",1528.0,35.0,6.0,29.0,20.0,24.0,100.0,53.0,77.0,113.0,89.0,310.0,298.0,169.0,94.0,64.0,47.0,53,055,960400
"Census Tract 9605.01, San Juan County, Washington",906.0,5.0,18.0,57.0,40.0,53.0,48.0,69.0,65.0,50.0,51.0,184.0,77.0,55.0,43.0,34.0,57.0,53,055,960501
"Census Tract 9605.02, San Juan County, Washington",798.0,3.0,16.0,63.0,59.0,64.0,56.0,50.0,48.0,33.0,31.0,100.0,78.0,58.0,35.0,63.0,41.0,53,055,960502
"Census Tract 9901, San Juan County, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,055,990100
"Census Tract 9402.01, Skagit County, Washington",1196.0,0.0,4.0,11.0,17.0,31.0,50.0,88.0,108.0,65.0,49.0,223.0,176.0,160.0,75.0,124.0,15.0,53,057,940201
"Census Tract 9403.01, Skagit County, Washington",970.0,11.0,6.0,15.0,17.0,27.0,85.0,53.0,48.0,52.0,48.0,123.0,129.0,111.0,79.0,149.0,17.0,53,057,940301
"Census Tract 9403.02, Skagit County, Washington",1307.0,0.0,0.0,9.0,20.0,72.0,67.0,67.0,69.0,56.0,67.0,221.0,139.0,123.0,128.0,223.0,46.0,53,057,940302
"Census Tract 9404.01, Skagit County, Washington",1365.0,7.0,5.0,15.0,22.0,38.0,70.0,47.0,43.0,48.0,72.0,211.0,265.0,203.0,126.0,181.0,12.0,53,057,940401
"Census Tract 9404.02, Skagit County, Washington",743.0,0.0,2.0,10.0,33.0,33.0,39.0,57.0,32.0,31.0,23.0,190.0,143.0,84.0,27.0,30.0,9.0,53,057,940402
"Census Tract 9404.03, Skagit County, Washington",1214.0,0.0,2.0,14.0,18.0,43.0,83.0,61.0,55.0,55.0,39.0,110.0,242.0,209.0,133.0,147.0,3.0,53,057,940403
"Census Tract 9405, Skagit County, Washington",1193.0,0.0,10.0,24.0,41.0,44.0,67.0,55.0,94.0,49.0,60.0,330.0,220.0,76.0,51.0,62.0,10.0,53,057,940500
"Census Tract 9406, Skagit County, Washington",783.0,0.0,11.0,73.0,44.0,30.0,15.0,29.0,33.0,44.0,38.0,221.0,122.0,44.0,21.0,46.0,12.0,53,057,940600
"Census Tract 9407, Skagit County, Washington",743.0,0.0,6.0,2.0,22.0,54.0,45.0,64.0,26.0,26.0,30.0,153.0,176.0,80.0,23.0,28.0,8.0,53,057,940700
"Census Tract 9408.01, Skagit County, Washington",804.0,0.0,2.0,17.0,28.0,124.0,50.0,50.0,37.0,27.0,28.0,177.0,118.0,79.0,50.0,15.0,2.0,53,057,940801
"Census Tract 9408.02, Skagit County, Washington",661.0,22.0,19.0,32.0,27.0,51.0,29.0,25.0,47.0,39.0,25.0,121.0,95.0,39.0,33.0,39.0,18.0,53,057,940802
"Census Tract 9501, Skagit County, Washington",458.0,3.0,5.0,9.0,14.0,54.0,16.0,35.0,31.0,19.0,25.0,93.0,82.0,19.0,27.0,17.0,9.0,53,057,950100
"Census Tract 9508.01, Skagit County, Washington",830.0,0.0,2.0,5.0,3.0,4.0,10.0,39.0,26.0,71.0,72.0,99.0,205.0,105.0,57.0,112.0,20.0,53,057,950801
"Census Tract 9508.02, Skagit County, Washington",1126.0,0.0,0.0,0.0,14.0,56.0,30.0,24.0,102.0,31.0,24.0,183.0,87.0,245.0,145.0,185.0,0.0,53,057,950802
"Census Tract 9508.03, Skagit County, Washington",509.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,36.0,132.0,140.0,158.0,13.0,17.0,0.0,53,057,950803
"Census Tract 9509, Skagit County, Washington",1558.0,1.0,10.0,24.0,78.0,88.0,113.0,34.0,41.0,148.0,25.0,243.0,321.0,205.0,120.0,65.0,42.0,53,057,950900
"Census Tract 9510, Skagit County, Washington",1149.0,2.0,13.0,32.0,47.0,57.0,108.0,97.0,28.0,58.0,33.0,191.0,155.0,173.0,88.0,40.0,27.0,53,057,951000
"Census Tract 9511.01, Skagit County, Washington",636.0,0.0,0.0,0.0,66.0,57.0,37.0,65.0,57.0,68.0,49.0,88.0,46.0,90.0,0.0,0.0,13.0,53,057,951101
"Census Tract 9511.02, Skagit County, Washington",1450.0,0.0,46.0,92.0,62.0,66.0,48.0,122.0,63.0,105.0,20.0,331.0,332.0,101.0,32.0,2.0,28.0,53,057,951102
"Census Tract 9512, Skagit County, Washington",1429.0,20.0,0.0,48.0,51.0,30.0,20.0,63.0,44.0,126.0,49.0,342.0,283.0,92.0,121.0,140.0,0.0,53,057,951200
"Census Tract 9513, Skagit County, Washington",727.0,0.0,0.0,16.0,15.0,53.0,20.0,69.0,58.0,8.0,33.0,77.0,181.0,94.0,45.0,41.0,17.0,53,057,951300
"Census Tract 9514, Skagit County, Washington",1722.0,0.0,51.0,32.0,108.0,108.0,81.0,49.0,57.0,104.0,117.0,367.0,452.0,52.0,65.0,42.0,37.0,53,057,951400
"Census Tract 9515.01, Skagit County, Washington",1225.0,0.0,0.0,80.0,31.0,42.0,100.0,54.0,0.0,64.0,114.0,282.0,366.0,57.0,0.0,35.0,0.0,53,057,951501
"Census Tract 9515.02, Skagit County, Washington",1239.0,0.0,0.0,40.0,21.0,31.0,17.0,110.0,42.0,11.0,45.0,177.0,378.0,223.0,105.0,39.0,0.0,53,057,951502
"Census Tract 9515.03, Skagit County, Washington",1536.0,0.0,46.0,11.0,18.0,27.0,83.0,95.0,45.0,73.0,170.0,477.0,248.0,154.0,14.0,7.0,68.0,53,057,951503
"Census Tract 9516, Skagit County, Washington",1736.0,0.0,34.0,31.0,47.0,105.0,89.0,106.0,198.0,56.0,39.0,281.0,396.0,238.0,86.0,21.0,9.0,53,057,951600
"Census Tract 9517, Skagit County, Washington",1588.0,0.0,12.0,6.0,28.0,0.0,69.0,106.0,158.0,37.0,80.0,312.0,324.0,271.0,149.0,22.0,14.0,53,057,951700
"Census Tract 9518, Skagit County, Washington",2061.0,0.0,0.0,51.0,22.0,63.0,63.0,32.0,58.0,83.0,136.0,645.0,561.0,264.0,50.0,25.0,8.0,53,057,951800
"Census Tract 9519, Skagit County, Washington",1619.0,8.0,0.0,0.0,28.0,99.0,97.0,126.0,78.0,32.0,136.0,234.0,236.0,184.0,193.0,159.0,9.0,53,057,951900
"Census Tract 9521, Skagit County, Washington",1493.0,0.0,53.0,59.0,34.0,29.0,109.0,140.0,101.0,109.0,55.0,233.0,245.0,92.0,69.0,113.0,52.0,53,057,952100
"Census Tract 9522, Skagit County, Washington",1811.0,0.0,49.0,76.0,80.0,37.0,60.0,85.0,51.0,185.0,141.0,479.0,326.0,115.0,34.0,0.0,93.0,53,057,952200
"Census Tract 9523.01, Skagit County, Washington",1701.0,0.0,36.0,110.0,72.0,47.0,19.0,122.0,60.0,233.0,145.0,448.0,316.0,32.0,37.0,24.0,0.0,53,057,952301
"Census Tract 9523.03, Skagit County, Washington",1238.0,0.0,0.0,19.0,0.0,40.0,85.0,84.0,88.0,36.0,51.0,314.0,269.0,172.0,31.0,0.0,49.0,53,057,952303
"Census Tract 9523.04, Skagit County, Washington",2444.0,10.0,20.0,14.0,10.0,46.0,257.0,170.0,142.0,24.0,37.0,247.0,463.0,604.0,222.0,150.0,28.0,53,057,952304
"Census Tract 9524.01, Skagit County, Washington",997.0,4.0,0.0,63.0,10.0,69.0,52.0,67.0,26.0,55.0,43.0,224.0,320.0,43.0,13.0,0.0,8.0,53,057,952401
"Census Tract 9524.03, Skagit County, Washington",2012.0,0.0,27.0,22.0,51.0,40.0,133.0,61.0,58.0,185.0,43.0,300.0,494.0,414.0,105.0,70.0,9.0,53,057,952403
"Census Tract 9524.04, Skagit County, Washington",579.0,0.0,0.0,32.0,22.0,0.0,0.0,82.0,20.0,20.0,52.0,163.0,122.0,46.0,9.0,0.0,11.0,53,057,952404
"Census Tract 9524.05, Skagit County, Washington",461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,304.0,98.0,10.0,13.0,0.0,0.0,53,057,952405
"Census Tract 9525, Skagit County, Washington",1226.0,0.0,9.0,20.0,46.0,70.0,39.0,116.0,97.0,75.0,75.0,239.0,206.0,172.0,25.0,8.0,29.0,53,057,952500
"Census Tract 9526, Skagit County, Washington",1544.0,0.0,17.0,26.0,14.0,60.0,54.0,189.0,94.0,56.0,63.0,247.0,307.0,213.0,113.0,84.0,7.0,53,057,952600
"Census Tract 9527, Skagit County, Washington",1457.0,0.0,0.0,0.0,75.0,33.0,83.0,48.0,33.0,66.0,89.0,244.0,235.0,142.0,149.0,208.0,52.0,53,057,952700
"Census Tract 9901, Skagit County, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,057,990100
"Census Tract 9501, Skamania County, Washington",42.0,0.0,0.0,7.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,53,059,950100
